,codigo_pais,ano,populacao,gdp
2697,STP,2013,193765,267041747.584354
2698,STP,2014,197511,293119143.246825
2699,STP,2015,201142,259999643.047388
2700,STP,2016,204640,292267272.196925
2701,STP,2017,208050,322002845.229335
2702,STP,2018,211358,383717327.830508
2703,STP,2019,214612,412976064.479214
2704,SAU,2004,23661804,258742263029.008
2705,SAU,2005,24397652,328459700124.064
2706,SAU,2006,25382870,376900135720.729
2707,SAU,2007,26400066,415964583059.205
2708,SAU,2008,27437352,519796738631.128
2709,SAU,2009,28483800,429097899279.013
2710,SAU,2010,29411930,528207298529.872
2711,SAU,2011,30150952,676634577273.045
2712,SAU,2012,30821554,741849984943.256
2713,SAU,2013,31482502,753864543430.248
2714,SAU,2014,32125570,766605946720.427
2715,SAU,2015,32749838,669484381328.891
2716,SAU,2016,33416272,665999879694.192
2717,SAU,2017,34193120,714994694991.651
2718,SAU,2018,35018132,846583791842.629
2719,SAU,2019,35827364,838564705295.139
2720,SEN,2004,10698699,10076816666.6196
2721,SEN,2005,10974066,11009033437.939
2722,SEN,2006,11263389,11697918243.0035
2723,SEN,2007,11563878,13994218412.9619
2724,SEN,2008,11872933,16853989627.548
2725,SEN,2009,12195028,16145867494.9405
2726,SEN,2010,12530128,16121315909.0758
2727,SEN,2011,12875878,17814283639.3119
2728,SEN,2012,13231840,17660870411.5235
2729,SEN,2013,13595571,18918667724.8817
2730,SEN,2014,13970314,19797253440.2679
2731,SEN,2015,14356191,17774766696.1759
2732,SEN,2016,14751356,19040312333.1864
2733,SEN,2017,15157793,20996562943.5979
2734,SEN,2018,15574910,23116701556.1381
2735,SEN,2019,16000783,23403995992.1354
2736,SRB,2004,7863399,26141968161.0924
2737,SRB,2005,7830944,27683225959.2468
2738,SRB,2006,7794792,32482070360.3204
2739,SRB,2007,7758181,43170990616.4729
2740,SRB,2008,7722801,52194221468.5007
2741,SRB,2009,7688037,45162894380.9318
2742,SRB,2010,7653749,41819468691.8251
2743,SRB,2011,7620925,49258136128.9672
2744,SRB,2012,7591357,43309252921.0567
2745,SRB,2013,7566674,48394239474.6762
2746,SRB,2014,7543965,47062202418.8864
2747,SRB,2015,7519501,39655949731.3816
2748,SRB,2016,7493288,40692661657.284
2749,SRB,2017,7464882,44179075778.9267
2750,SRB,2018,7433825,50640662859.4987
2751,SRB,2019,7401056,51514242938.6734
2752,SYC,2004,84733,893012218.181818
2753,SYC,2005,85907,977899381.818182
2754,SYC,2006,87110,1081441283.31798
2755,SYC,2007,88339,1077308813.82945
2756,SYC,2008,89660,979597394.293453
2757,SYC,2009,91046,851064347.087496
2758,SYC,2010,92424,981917973.654922
2759,SYC,2011,93842,1059249931.66967
2760,SYC,2012,95319,1089880685.4713
2761,SYC,2013,96730,1324915185.0959
2762,SYC,2014,98016,1387576450.14334
2763,SYC,2015,99260,1391427967.33495
2764,SYC,2016,100521,1458954073.30681
2765,SYC,2017,101828,1529773473.31153
2766,SYC,2018,103120,1588050311.16454
2767,SYC,2019,104386,1645090567.04612
2768,SLE,2004,5533329,1430217080.66487
2769,SLE,2005,5683338,1627058424.93809
2770,SLE,2006,5809778,1862116290.541
2771,SLE,2007,5939169,2126679543.58623
2772,SLE,2008,6090861,2451896435.20157
2773,SLE,2009,6259845,2419014960.19967
2774,SLE,2010,6436699,2578159803.94597
2775,SLE,2011,6612390,2932274309.3957
2776,SLE,2012,6788594,3789251613.36066
2777,SLE,2013,6964867,4920343316.87093
2778,SLE,2014,7140700,5015180725.3416
2779,SLE,2015,7314779,4252029353.82191
2780,SLE,2016,7493918,3862721266.02162
2781,SLE,2017,7677570,3719443418.26155
2782,SLE,2018,7861287,4085114387.55605
2783,SLE,2019,8046830,4076578698.79107
2784,SGP,2004,4270407,115033593101.049
2785,SGP,2005,4344645,127807848728.398
2786,SGP,2006,4486581,148627286361.351
2787,SGP,2007,4663262,180941701357.97
2788,SGP,2008,4838404,193617323539.203
2789,SGP,2009,5010707,194150283771.566
2790,SGP,2010,5163585,239807980591.24
2791,SGP,2011,5281351,279356499090.458
2792,SGP,2012,5381003,295092888076.589
2793,SGP,2013,5478063,307576360584.992
2794,SGP,2014,5570505,314863580758.455
2795,SGP,2015,5650020,307998545269.398
2796,SGP,2016,5711936,319030057631.089
2797,SGP,2017,5764489,343272878686.388
2798,SGP,2018,5814543,376869492498.009
2799,SGP,2019,5866408,376837580397.579
2800,SXM,2004,31209,
2801,SXM,2005,31519,
2802,SXM,2006,31834,
2803,SXM,2007,32157,
2804,SXM,2008,32476,
2805,SXM,2009,32783,
2806,SXM,2010,33056,
2807,SXM,2011,33336,936089385.47486
2808,SXM,2012,35166,985865921.787709
2809,SXM,2013,37722,1022905027.93296
2810,SXM,2014,39124,1361811520.80425
2811,SXM,2015,40228,1417888712.18062
2812,SXM,2016,41365,1427017201.87971
2813,SXM,2017,41901,1353212141.44053
2814,SXM,2018,42268,1259200442.69574
2815,SXM,2019,43002,1407880465.5512
2816,SVK,2004,5374932,57437444469.087
2817,SVK,2005,5376251,62808723476.719
2818,SVK,2006,5377239,70767338922.4411
2819,SVK,2007,5378381,86563986799.2505
2820,SVK,2008,5381641,100879902984.983
2821,SVK,2009,5388934,89399303222.155
2822,SVK,2010,5396428,91162836320.3502
2823,SVK,2011,5402686,99922685424.8835
2824,SVK,2012,5409283,94623731085.6106
2825,SVK,2013,5414744,98935222174.8603
2826,SVK,2014,5419572,101437045019.901
2827,SVK,2015,5424449,88900883130.8374
2828,SVK,2016,5431205,89952699524.894
2829,SVK,2017,5439418,95649966260.9802
2830,SVK,2018,5446746,106137924015.593
2831,SVK,2019,5453932,105711680180.565
2832,SVN,2004,1996731,34414784504.2352
2833,SVN,2005,2004780,36206395970.6504
2834,SVN,2006,2013577,39481045038.2637
2835,SVN,2007,2023230,48067401207.3978
2836,SVN,2008,2034037,55779427739.6609
2837,SVN,2009,2045578,50567734885.9613
2838,SVN,2010,2057294,48208240226.4501
2839,SVN,2011,2065457,51583869785.1849
2840,SVN,2012,2069365,46577793184.0031
2841,SVN,2013,2072374,48415657264.8758
2842,SVN,2014,2074923,49997186439.0916
2843,SVN,2015,2080865,43107506024.3254
2844,SVN,2016,2090020,44766722790.5826
2845,SVN,2017,2098396,48589100043.0954
2846,SVN,2018,2105931,54177882425.8431
2847,SVN,2019,2112905,54386654313.9685
2848,SLB,2004,471796,468005318.551977
2849,SLB,2005,482496,552864570.225819
2850,SLB,2006,493438,617258154.260133
2851,SLB,2007,504624,695295347.621537
2852,SLB,2008,516010,776337691.795098
2853,SLB,2009,527844,805557562.580059
2854,SLB,2010,540402,898133684.898793
2855,SLB,2011,553727,1063895360.69907
2856,SLB,2012,567771,1185215418.25562
2857,SLB,2013,582369,1285911586.132
2858,SLB,2014,597386,1335571420.72676
2859,SLB,2015,612670,1307909887.55212
2860,SLB,2016,628110,1379490304.2254
2861,SLB,2017,643641,1469789119.08756
2862,SLB,2018,659259,1615478393.28614
2863,SLB,2019,675000,1619155017.3924
2864,SOM,2004,10117359,
2865,SOM,2005,10467294,
2866,SOM,2006,10784978,
2867,SOM,2007,11118092,
2868,SOM,2008,11444870,
2869,SOM,2009,11730035,
2870,SOM,2010,12026650,
2871,SOM,2011,12216842,
2872,SOM,2012,12440332,
2873,SOM,2013,12852491,5836021227.47436
2874,SOM,2014,13309236,6537360532.64205
2875,SOM,2015,13763909,6984947145.09369
2876,SOM,2016,14292848,7390796616.53029
2877,SOM,2017,14864224,8252394373.29875
2878,SOM,2018,15411101,8278212314.40591
2879,SOM,2019,15981312,9420431258.24667
2880,ZAF,2004,48556064,255806908594.573
2881,ZAF,2005,49017156,288867217196.534
2882,ZAF,2006,49491764,303858675363.643
2883,ZAF,2007,49996096,333077117253.684
2884,ZAF,2008,50565816,316131258616.309
2885,ZAF,2009,51170780,329754060647.129
2886,ZAF,2010,51784928,417363822801.713
2887,ZAF,2011,52443320,458199494830.834
2888,ZAF,2012,53145036,434400545085.811
2889,ZAF,2013,53873608,400886013595.573
2890,ZAF,2014,54729556,381198869776.106
2891,ZAF,2015,55876504,346709790458.563
2892,ZAF,2016,56422272,323585509674.481
2893,ZAF,2017,56641208,381448814654.62
2894,ZAF,2018,57339632,405260723892.868
2895,ZAF,2019,58087060,389330032221.07
2896,KOR,2004,47727288,793175561887.027
2897,KOR,2005,47889576,934901071332.984
2898,KOR,2006,48049348,1053216909887.56
2899,KOR,2007,48220600,1172614086539.86
2900,KOR,2008,48398632,1047339010225.25
2901,KOR,2009,48588024,943941876218.743
2902,KOR,2010,48813036,1143672241149.72
2903,KOR,2011,49169880,1253289537500.81
2904,KOR,2012,49634188,1278046536287.01
2905,KOR,2013,50098228,1370632955321.2
2906,KOR,2014,50558044,1484488526271.8
2907,KOR,2015,50994396,1466038936206.43
2908,KOR,2016,51309984,1499679823909.61
2909,KOR,2017,51511640,1623074183501.9
2910,KOR,2018,51676900,1725373496825.43
2911,KOR,2019,51803832,1651422932447.77
2912,SSD,2004,7317127,
2913,SSD,2005,7662659,
2914,SSD,2006,8029516,
2915,SSD,2007,8417830,
2916,SSD,2008,8823896,14586253383.0632
2917,SSD,2009,9229234,12231264525.0671
2918,SSD,2010,9714425,14602072410.9506
2919,SSD,2011,10243057,14907308932.7534
2920,SSD,2012,10701605,11931472169.4915
2921,SSD,2013,11106037,18426469016.9492
2922,SSD,2014,11213286,13962212847.4576
2923,SSD,2015,11194300,11997800760.2242
2924,SSD,2016,11066116,
2925,SSD,2017,10658230,
2926,SSD,2018,10395332,
2927,SSD,2019,10447677,
2928,ESP,2004,42959672,1069055675273.75
2929,ESP,2005,43685372,1153715822717.51
2930,ESP,2006,44422824,1260398977831.76
2931,ESP,2007,45245784,1474002579820.0
2932,ESP,2008,45966544,1631863493552.34
2933,ESP,2009,46367772,1491472923706.64
2934,ESP,2010,46572776,1422108199783.34
2935,ESP,2011,46729232,1480710495710.12
2936,ESP,2012,46756084,1324750738725.0
2937,ESP,2013,46603460,1355579535912.55
2938,ESP,2014,46464548,1371820537888.62
2939,ESP,2015,46431344,1196156971279.69
2940,ESP,2016,46473320,1233554967011.68
2941,ESP,2017,46584168,1313245330197.65
2942,ESP,2018,46792044,1421702715218.04
2943,ESP,2019,47131372,1394320055129.41
2944,LKA,2004,19490434,20662525941.2985
2945,LKA,2005,19673866,24405791044.7761
2946,LKA,2006,19870706,28279802405.9138
2947,LKA,2007,20078652,32350238760.4239
2948,LKA,2008,20285640,40713826215.0093
2949,LKA,2009,20482484,42066224093.0065
2950,LKA,2010,20668556,58636161081.712
2951,LKA,2011,20859746,67753284043.9282
2952,LKA,2012,21017150,70447216891.3366
2953,LKA,2013,21131762,77000578167.353
2954,LKA,2014,21239448,82528535713.926
2955,LKA,2015,21336692,85140955388.8509
2956,LKA,2016,21425494,88012282205.8357
2957,LKA,2017,21506816,94376237797.2367
2958,LKA,2018,21580712,94493871200.7869
2959,LKA,2019,21649664,89014978344.1404
2960,SDN,2004,28831556,26646007250.7319
2961,SDN,2005,29540584,35182711987.974
2962,SDN,2006,30332970,45263831634.1497
2963,SDN,2007,31191168,59440139774.8128
2964,SDN,2008,32065240,64833083257.1431
2965,SDN,2009,32948156,58315355287.1065
2966,SDN,2010,33739932,74151154444.4256
2967,SDN,2011,34419628,78402830324.5307
2968,SDN,2012,35159792,63196242385.161
2969,SDN,2013,35990708,66027141578.0612
2970,SDN,2014,37003248,76818769321.3038
2971,SDN,2015,38171172,84984666745.108
2972,SDN,2016,39377168,102943509633.573
2973,SDN,2017,40679820,129718581297.431
2974,SDN,2018,41999064,32333780383.2924
2975,SDN,2019,43232092,32338079165.2893
2976,SUR,2004,510588,1484092538.40527
2977,SUR,2005,516228,1793410397.38738
2978,SUR,2006,522035,2626380435.17877
2979,SUR,2007,527958,2936612021.85792
2980,SUR,2008,533939,3532969034.60838
2981,SUR,2009,539996,3875409836.06557
2982,SUR,2010,546085,4368370997.92126
2983,SUR,2011,552154,4422276621.78703
2984,SUR,2012,558111,4980000000.0
2985,SUR,2013,563952,5145757575.75758
2986,SUR,2014,569687,5240606060.60606
2987,SUR,2015,575478,5126237646.22072
2988,SUR,2016,581462,3317421648.09918
2989,SUR,2017,587566,3591679430.99988
2990,SUR,2018,593729,3996198866.57453
2991,SUR,2019,600305,4016040575.08796
2992,SWE,2004,9004263,385118044877.465
2993,SWE,2005,9051739,392218088878.779
2994,SWE,2006,9104724,423093437423.762
2995,SWE,2007,9164274,491252589217.021
2996,SWE,2008,9229282,517706149201.196
2997,SWE,2009,9301413,436537014293.554
2998,SWE,2010,9381722,495812558843.31
2999,SWE,2011,9467384,574094112972.733
3000,SWE,2012,9555984,552483727282.802
3001,SWE,2013,9648935,586841821796.891
3002,SWE,2014,9747507,581964017237.095
3003,SWE,2015,9849344,505103781349.757
3004,SWE,2016,9953322,515654671469.547
3005,SWE,2017,10058191,541018749769.097
3006,SWE,2018,10162300,555455371487.089
3007,SWE,2019,10267922,533879529188.454
3008,CHE,2004,7381153,403912891033.374
3009,CHE,2005,7428437,418284865884.998
3010,CHE,2006,7475014,441634672196.523
3011,CHE,2007,7541909,490740715594.802
3012,CHE,2008,7638288,567267767519.158
3013,CHE,2009,7734402,554212916092.271
3014,CHE,2010,7822444,598851028906.58
3015,CHE,2011,7910988,715888126682.396
3016,CHE,2012,7995738,686420221557.99
3017,CHE,2013,8088370,706234937370.968
3018,CHE,2014,8187792,726537808338.0
3019,CHE,2015,8281735,694118186379.628
3020,CHE,2016,8372902,687895460902.713
3021,CHE,2017,8451688,695200833086.499
3022,CHE,2018,8514431,725568717468.001
3023,CHE,2019,8575593,721369112726.724
3024,SYR,2004,18084010,112863340757.238
3025,SYR,2005,18583556,134203830734.967
3026,SYR,2006,19432012,153799910913.14
3027,SYR,2007,20703000,180030111358.575
3028,SYR,2008,21474060,218089977728.285
3029,SYR,2009,21827222,224561692650.334
3030,SYR,2010,22337558,252518218262.806
3031,SYR,2011,22730734,67539428159.4474
3032,SYR,2012,22605582,43190318032.5627
3033,SYR,2013,21495830,21361254634.9336
3034,SYR,2014,20072232,21502061466.067
3035,SYR,2015,19205178,16468399173.0006
3036,SYR,2016,18964252,12598742889.2732
3037,SYR,2017,18983370,16369724424.2585
3038,SYR,2018,19333464,21496337948.9175
3039,SYR,2019,20098252,22600896342.9399
3040,TJK,2004,6801206,2076176636.45758
3041,TJK,2005,6929153,2312352267.96248
3042,TJK,2006,7057425,2830213562.63077
3043,TJK,2007,7188397,3719524180.7389
3044,TJK,2008,7324633,5161299725.27673
3045,TJK,2009,7468603,4979471963.83187
3046,TJK,2010,7621785,5642221528.6282
3047,TJK,2011,7784820,6522755783.43972
3048,TJK,2012,7956383,7633036366.08862
3049,TJK,2013,8136612,8448410727.21353
3050,TJK,2014,8326354,9112606074.45562
3051,TJK,2015,8524066,8271431932.39205
3052,TJK,2016,8725326,6992416096.89018
3053,TJK,2017,8925529,7536403146.65439
3054,TJK,2018,9128131,7765000282.26569
3055,TJK,2019,9337008,8300813889.60795
3056,TZA,2004,38360884,16678796641.9005
3057,TZA,2005,39439508,18395383647.4975
3058,TZA,2006,40562056,18619859795.2852
3059,TZA,2007,41716500,21860434823.4808
3060,TZA,2008,42870888,27947821397.9272
3061,TZA,2009,43957940,29400573553.6075
3062,TZA,2010,45110532,32012892919.37
3063,TZA,2011,46416032,34657140096.4836
3064,TZA,2012,47786136,39650394362.9287
3065,TZA,2013,49253648,45648857242.315
3066,TZA,2014,50814552,49986726460.6805
3067,TZA,2015,52542824,47413919817.124
3068,TZA,2016,54401804,49774409374.4538
3069,TZA,2017,56267040,53274884532.7886
3070,TZA,2018,58090444,57003712892.0858
3071,TZA,2019,59872584,61026731925.9213
3072,THA,2004,65311164,172895685154.658
3073,THA,2005,65821360,189318408468.595
3074,THA,2006,66319528,221758296021.621
3075,THA,2007,66826752,262942621455.053
3076,THA,2008,67328240,291382982430.951
3077,THA,2009,67813656,281710630187.319
3078,THA,2010,68270488,341104766329.17
3079,THA,2011,68712848,370818739623.622
3080,THA,2012,69157024,397558325278.579
3081,THA,2013,69578600,420333654592.547
3082,THA,2014,69960944,407339040197.651
3083,THA,2015,70294408,401296238228.084
3084,THA,2016,70607032,413366349747.508
3085,THA,2017,70898208,456356813536.764
3086,THA,2018,71127808,506754208404.485
3087,THA,2019,71307768,543976691793.886
3088,TGO,2004,5565213,2259992505.14896
3089,TGO,2005,5711605,2281483015.5667
3090,TGO,2006,5874244,2351584495.8792
3091,TGO,2007,6047539,3759962853.26476
3092,TGO,2008,6222491,4578847112.70688
3093,TGO,2009,6398626,4721888275.26937
3094,TGO,2010,6571862,4746386893.22553
3095,TGO,2011,6748675,5422439152.10906
3096,TGO,2012,6926634,5413541649.14901
3097,TGO,2013,7106238,6021729629.82454
3098,TGO,2014,7288381,6393314707.85456
3099,TGO,2015,7473232,5755457836.01866
3100,TGO,2016,7661361,6071167584.1951
3101,TGO,2017,7852799,6387424239.8801
3102,TGO,2018,8046680,7029215766.46367
3103,TGO,2019,8243093,6992654019.28876
3104,TON,2004,105054,230657627.231323
3105,TON,2005,105644,261803684.241754
3106,TON,2006,106202,292230662.399012
3107,TON,2007,106651,298519024.14082
3108,TON,2008,106945,344436582.075764
3109,TON,2009,107159,312377678.83941
3110,TON,2010,107401,366832215.189578
3111,TON,2011,107625,414533117.692299
3112,TON,2012,107517,470705196.432659
3113,TON,2013,107105,450650633.04135
3114,TON,2014,106639,439877614.419206
3115,TON,2015,106140,437003078.563584
3116,TON,2016,105721,420548712.433288
3117,TON,2017,105430,460374354.847247
3118,TON,2018,105167,488906838.594866
3119,TON,2019,104965,512053692.078675
3120,TTO,2004,1361180,13280275123.0354
3121,TTO,2005,1369078,15982282462.3786
3122,TTO,2006,1376932,18369361094.3886
3123,TTO,2007,1384861,21641620049.9352
3124,TTO,2008,1392808,27871587349.5413
3125,TTO,2009,1401197,19172165225.5015
3126,TTO,2010,1410297,22157948396.2042
3127,TTO,2011,1420021,25433011405.3017
3128,TTO,2012,1430379,27334581560.2837
3129,TTO,2013,1440731,28709988700.2142
3130,TTO,2014,1450663,29699968760.7278
3131,TTO,2015,1460180,27026080986.578
3132,TTO,2016,1469334,23713671528.1421
3133,TTO,2017,1478616,24040299977.8745
3134,TTO,2018,1504707,24569079488.3913
3135,TTO,2019,1519960,23775754304.6652
3136,TUN,2004,10292230,31183885241.4396
3137,TUN,2005,10388349,32272186694.8043
3138,TUN,2006,10483560,34376664600.5898
3139,TUN,2007,10580399,38915353866.757
3140,TUN,2008,10680381,44859439902.2191
3141,TUN,2009,10784499,43455740497.3061
3142,TUN,2010,10895063,46206091937.9628
3143,TUN,2011,11032529,48123325825.0739
3144,TUN,2012,11174384,47311401812.6733
3145,TUN,2013,11300284,48685446413.953
3146,TUN,2014,11428953,50271812920.612
3147,TUN,2015,11557779,45779494041.9295
3148,TUN,2016,11685666,44360072680.4476
3149,TUN,2017,11811441,42163530590.9462
3150,TUN,2018,11933040,42686580020.8322
3151,TUN,2019,12049319,41905540184.424
3152,TUR,2004,67785080,408865430220.331
3153,TUR,2005,68704712,506314717661.655
3154,TUR,2006,69601328,557076157773.479
3155,TUR,2007,70468864,681321124295.914
3156,TUR,2008,71320728,770449132861.373
3157,TUR,2009,72225648,649289324627.732
3158,TUR,2010,73195352,776967266305.53
3159,TUR,2011,74173856,838785289694.35
3160,TUR,2012,75277440,880555885492.269
3161,TUR,2013,76576120,957799120008.32
3162,TUR,2014,78112064,938934609296.966
3163,TUR,2015,79646176,864313810469.009
3164,TUR,2016,81019400,869682881593.041
3165,TUR,2017,82089824,858988492853.742
3166,TUR,2018,82809304,778972199727.859
3167,TUR,2019,83481688,761005946788.221
3168,TKM,2004,4819793,6838351088.46688
3169,TKM,2005,4885780,8103901996.37024
3170,TKM,2006,4954032,10276674364.8961
3171,TKM,2007,5024897,12664165103.1895
3172,TKM,2008,5100089,19271523178.8079
3173,TKM,2009,5180961,20214385964.9123
3174,TKM,2010,5267975,22583157894.7368
3175,TKM,2011,5360813,29233333333.3333
3176,TKM,2012,5458688,35164210526.3158
3177,TKM,2013,5560099,39197543859.6491
3178,TKM,2014,5663159,43524210526.3158
3179,TKM,2015,5766427,35799714285.7143
3180,TKM,2016,5868568,36169428571.4286
3181,TKM,2017,5968388,37926285714.2857
3182,TKM,2018,6065072,40765428571.4286
3183,TKM,2019,6158424,45232857142.8571
3184,TCA,2004,22898,485598800.0
3185,TCA,2005,24019,578645800.0
3186,TCA,2006,25152,721891500.0
3187,TCA,2007,26292,773489700.0
3188,TCA,2008,27450,862683600.0
3189,TCA,2009,28601,703175800.0
3190,TCA,2010,29751,686787800.0
3191,TCA,2011,30840,728789600.0
3192,TCA,2012,32105,727161000.0
3193,TCA,2013,33620,754238000.0
3194,TCA,2014,35014,841070000.0
3195,TCA,2015,36556,942070000.0
3196,TCA,2016,38267,1032452000.0
3197,TCA,2017,39865,1022365000.0
3198,TCA,2018,41516,1113178000.0
3199,TCA,2019,43104,1197415000.0
3200,TUV,2004,9814,22798274.9795551
3201,TUV,2005,9933,22909979.8163078
3202,TUV,2006,10054,24096875.4635825
3203,TUV,2007,10168,28450168.692765
3204,TUV,2008,10294,31874434.857882
3205,TUV,2009,10427,28076983.9703819
3206,TUV,2010,10570,32105408.4771121
3207,TUV,2011,10719,39196957.4908996
3208,TUV,2012,10876,39345579.4723758
3209,TUV,2013,10942,38615890.6320745
3210,TUV,2014,10922,38760982.6540096
3211,TUV,2015,10896,36811936.0824587
3212,TUV,2016,10876,41629064.2232388
3213,TUV,2017,10850,45276595.3533146
3214,TUV,2018,10883,48015259.8751356
3215,TUV,2019,10983,54123198.5662913
3216,UGA,2004,27146082,7939487547.77384
3217,UGA,2005,27946586,9239221763.05793
3218,UGA,2006,28773230,9977647682.96954
3219,UGA,2007,29629804,11902564494.8833
3220,UGA,2008,30509868,14440404132.2047
3221,UGA,2009,31412526,25127805566.6584
3222,UGA,2010,32341724,26673441430.7857
3223,UGA,2011,33295738,27871725241.4723
3224,UGA,2012,34273296,27305915910.7877
3225,UGA,2013,35273568,28915786516.6123
3226,UGA,2014,36336544,32612397257.4458
3227,UGA,2015,37477356,32387183730.1002
3228,UGA,2016,38748308,29203988696.2626
3229,UGA,2017,40127096,30744473841.424
3230,UGA,2018,41515400,32927025619.6795
3231,UGA,2019,42949076,35348155095.4215
3232,UKR,2004,47261960,67220154164.3166
3233,UKR,2005,46912616,89238865118.5263
3234,UKR,2006,46592552,111884752475.248
3235,UKR,2007,46313064,148733861386.139
3236,UKR,2008,46062936,188110390659.515
3237,UKR,2009,45863884,121552153444.124
3238,UKR,2010,45683024,141209170427.233
3239,UKR,2011,45516136,169333835201.554
3240,UKR,2012,45406228,182591753827.949
3241,UKR,2013,45307104,190498811460.028
3242,UKR,2014,45148072,133503871861.723
3243,UKR,2015,44982568,91030967789.0717
3244,UKR,2016,44833568,93355869403.9223
3245,UKR,2017,44657260,112090505081.739
3246,UKR,2018,44446952,130891088293.55
3247,UKR,2019,44211100,153883047509.577
3248,ARE,2004,3993346,147824370319.946
3249,ARE,2005,4280995,180617467964.602
3250,ARE,2006,4898956,222116541865.214
3251,ARE,2007,5872640,257916133424.098
3252,ARE,2008,6988687,315474615738.598
3253,ARE,2009,7992658,253547358747.447
3254,ARE,2010,8481775,300189052694.029
3255,ARE,2011,8575210,360832739558.385
3256,ARE,2012,8664976,384610125384.033
3257,ARE,2013,8751853,400218529747.597
3258,ARE,2014,8835957,414105366758.911
3259,ARE,2015,8916909,370275469560.166
3260,ARE,2016,8994266,369255326235.771
3261,ARE,2017,9068297,390516804016.501
3262,ARE,2018,9140172,427049432149.345
3263,ARE,2019,9211660,417989721734.494
3264,GBR,2004,59995852,2421525082387.4
3265,GBR,2005,60383740,2543180000000.0
3266,GBR,2006,60803700,2708441582336.71
3267,GBR,2007,61260680,3090510204081.63
3268,GBR,2008,61742152,2929411764705.88
3269,GBR,2009,62243384,2412840006231.5
3270,GBR,2010,62760048,2485482596184.71
3271,GBR,2011,63286360,2663805834828.07
3272,GBR,2012,63808728,2707089726614.64
3273,GBR,2013,64302296,2784853502534.29
3274,GBR,2014,64773504,3064708247921.43
3275,GBR,2015,65224368,2927911140916.73
3276,GBR,2016,65655204,2689106566899.61
3277,GBR,2017,66064808,2680148052335.3
3278,GBR,2018,66432996,2871340347581.79
3279,GBR,2019,66778660,2851407164907.81
3280,USA,2004,293947872,12217193198000.0
3281,USA,2005,296842656,13039199193000.0
3282,USA,2006,299753088,13815586948000.0
3283,USA,2007,302743392,14474226905000.0
3284,USA,2008,305694912,14769857911000.0
3285,USA,2009,308512032,14478064934000.0
3286,USA,2010,311182848,15048964444000.0
3287,USA,2011,313876608,15599728123000.0
3288,USA,2012,316651328,16253972230000.0
3289,USA,2013,319375168,16843190993000.0
3290,USA,2014,322033952,17550680174000.0
3291,USA,2015,324607776,18206020741000.0
3292,USA,2016,327210208,18695110842000.0
3293,USA,2017,329791232,19477336549000.0
3294,USA,2018,332140032,20533057312000.0
3295,USA,2019,334319680,21380976119000.0
3296,VIR,2004,106758,3797000000.0
3297,VIR,2005,106499,4428000000.0
3298,VIR,2006,106531,4484000000.0
3299,VIR,2007,106524,4784000000.0
3300,VIR,2008,106493,4244000000.0
3301,VIR,2009,106476,4201000000.0
3302,VIR,2010,106154,4324000000.0
3303,VIR,2011,105491,4223000000.0
3304,VIR,2012,104780,4089000000.0
3305,VIR,2013,104070,3738000000.0
3306,VIR,2014,103393,3565000000.0
3307,VIR,2015,102808,3663000000.0
3308,VIR,2016,102330,3798000000.0
3309,VIR,2017,101860,3794000000.0
3310,VIR,2018,101377,3923000000.0
3311,VIR,2019,100837,4121000000.0
3312,URY,2004,3313804,13686329890.1191
3313,URY,2005,3317666,17362857683.8545
3314,URY,2006,3322282,19741420739.8901
3315,URY,2007,3328647,23797773024.3992
3316,URY,2008,3336131,31119602538.8322
3317,URY,2009,3344161,32708319077.5179
3318,URY,2010,3352653,41950361211.9581
3319,URY,2011,3361631,50342406067.0777
3320,URY,2012,3371134,54232266358.7811
3321,URY,2013,3381187,61337621933.7857
3322,URY,2014,3391660,61496186973.902
3323,URY,2015,3402820,57680327998.6689
3324,URY,2016,3413768,57480788380.312
3325,URY,2017,3422205,65006047680.3225
3326,URY,2018,3427044,65203071817.9812
3327,URY,2019,3428412,62048585618.505
3328,UZB,2004,26234924,12030023547.8807
3329,UZB,2005,26573428,14307509838.8053
3330,UZB,2006,26926824,17330833852.919
3331,UZB,2007,27309622,22311393927.8817
3332,UZB,2008,27726820,29549438883.8338
3333,UZB,2009,28167840,33689223673.2577
3334,UZB,2010,28614234,49765676402.4495
3335,UZB,2011,29057456,60178909297.208
3336,UZB,2012,29503058,67517349212.0609
3337,UZB,2013,29963220,73180037911.4173
3338,UZB,2014,30446542,80845385816.4497
3339,UZB,2015,30949416,86196264741.8842
3340,UZB,2016,31453576,86138288632.5513
3341,UZB,2017,31945680,62081322740.0162
3342,UZB,2018,32449578,52870108217.2949
3343,UZB,2019,32976946,60283503705.3907
3344,VUT,2004,212431,364996869.129618
3345,VUT,2005,217642,394962433.029368
3346,VUT,2006,222934,439358586.535588
3347,VUT,2007,228359,516392922.513728
3348,VUT,2008,233967,590748429.401902
3349,VUT,2009,239700,592622319.145664
3350,VUT,2010,245464,670712979.682038
3351,VUT,2011,251309,770153588.218833
3352,VUT,2012,257329,747839697.746593
3353,VUT,2013,263547,758304466.245339
3354,VUT,2014,269942,772315983.81843
3355,VUT,2015,276450,730870802.967051
3356,VUT,2016,283239,780889605.899977
3357,VUT,2017,290250,880061833.690341
3358,VUT,2018,297307,914736985.430944
3359,VUT,2019,304414,936526267.622513
3360,VEN,2004,26226930,112451400424.964
3361,VEN,2005,26668790,145513489651.872
